Date,Adj Close
2020-10-02,311.2258911
2020-10-05,316.744873
2020-10-06,312.2420349
2020-10-07,317.6772156
2020-10-08,320.4926147
2020-10-09,323.3546753
2020-10-12,328.5566711
2020-10-13,326.4124451
2020-10-14,324.3615112
2020-10-15,323.9606323
2020-10-16,323.7648621
2020-10-19,318.8424988
2020-10-20,320.1197205
2020-10-21,319.5137329
2020-10-22,321.2663574
2020-10-23,322.3571777
2020-10-26,316.4000549
2020-10-27,315.3092957
2020-10-28,304.5322876
2020-10-29,307.6274109
2020-10-30,304.4204407
2020-11-02,307.832489
2020-11-03,313.2675781
2020-11-04,320.2688293
2020-11-05,326.5149536
2020-11-06,326.4404297
2020-11-09,330.5423889
2020-11-10,330.0576172
2020-11-11,332.5094299
2020-11-12,329.2838135
2020-11-13,333.8426208
2020-11-16,338.0098572
2020-11-17,336.191925
2020-11-18,332.145874
2020-11-19,333.5442505
2020-11-20,331.2601624
2020-11-23,333.2460327
2020-11-24,338.6157837
2020-11-25,338.093689
2020-11-27,339.0352478
2020-11-30,337.5343323
2020-12-01,341.2260742
2020-12-02,341.9439697
2020-12-03,341.850708
2020-12-04,344.7966919
2020-12-07,344.0880737
2020-12-08,345.0949707
2020-12-09,341.9997864
2020-12-10,341.888031
2020-12-11,341.48703
2020-12-14,339.9582214
2020-12-15,344.5542297
2020-12-16,345.0949707
2020-12-17,347.0246887
2020-12-18,345.6391296
2020-12-21,344.4032593
2020-12-22,343.8228149
2020-12-23,344.1317749
2020-12-24,345.4705505
2020-12-28,348.4384155
2020-12-29,347.7737427
2020-12-30,348.2698975
2020-12-31,350.0393982
2021-01-04,345.2739868
2021-01-05,347.6520081
2021-01-06,349.7304382
2021-01-07,354.9265747
2021-01-08,356.9488525
2021-01-11,354.5427246
2021-01-12,354.6175537
2021-01-13,355.5725403
2021-01-14,354.3273315
2021-01-15,351.7433167
2021-01-19,354.5052185
2021-01-20,359.4111633
2021-01-21,359.7388
2021-01-22,358.4655762
2021-01-25,359.8792419
2021-01-26,359.3175049
2021-01-27,350.535553
2021-01-28,353.5503845
2021-01-29,346.4723206
2021-02-01,352.239563
2021-02-02,357.2203064
2021-02-03,357.5012207
2021-02-04,361.5644836
2021-02-05,362.9875793
2021-02-08,365.6090393
2021-02-09,365.3656006
2021-02-10,365.2063904
2021-02-11,365.7962952
2021-02-12,367.6032104
2021-02-16,367.2848206
2021-02-17,367.3691711
2021-02-18,365.8056641
2021-02-19,365.1596069
2021-02-22,362.3508301
2021-02-23,362.7909241
2021-02-24,366.7886353
2021-02-25,357.9506226
2021-02-26,356.1062012
2021-03-01,364.7382507
2021-03-02,361.8921204
2021-03-03,357.0986328
2021-03-04,352.6796265
2021-03-05,359.1676636
2021-03-08,357.3794556
2021-03-09,362.4819641
2021-03-10,364.7382507
2021-03-11,368.4364319
2021-03-12,368.9326782
2021-03-15,371.1328125
2021-03-16,370.6647339
2021-03-17,371.9286194
2021-03-18,366.5171509
2021-03-19,365.8389282
2021-03-22,368.7602234
2021-03-23,365.8577576
2021-03-24,363.9979248
2021-03-25,366.0456543
2021-03-26,371.9444885
2021-03-29,371.7565918
2021-03-30,370.7702637
2021-03-31,372.2731628
2021-04-01,376.2933044
2021-04-05,381.6943665
2021-04-06,381.4689331
2021-04-07,381.9104004
2021-04-08,383.7232361
2021-04-09,386.51297
2021-04-12,386.6539307
2021-04-13,387.7997742
2021-04-14,386.4754333
2021-04-15,390.6270752
2021-04-16,391.9328003
2021-04-19,390.0071106
2021-04-20,387.1517029
2021-04-21,390.815033
2021-04-22,387.2456055
2021-04-23,391.4443054
2021-04-26,392.2614746
2021-04-27,392.1769104
2021-04-28,392.0642395
2021-04-29,394.5628052
2021-04-30,391.9703064
2021-05-03,392.8157043
2021-05-04,390.3923035
2021-05-05,390.5143127
2021-05-06,393.6329041
2021-05-07,396.4977112
2021-05-10,392.5714722
2021-05-11,389.0679016
2021-05-12,380.802063
2021-05-13,385.3764648
2021-05-14,391.2940369
2021-05-17,390.2984314
2021-05-18,386.9356384
2021-05-19,385.9212646
2021-05-20,390.072876
2021-05-21,389.7535706
2021-05-24,393.7268982
2021-05-25,392.853241
2021-05-26,393.6329041
2021-05-27,393.8395081
2021-05-28,394.5440063
2021-06-01,394.1964722
2021-06-02,394.8163757
2021-06-03,393.3510742
2021-06-04,396.9486389
2021-06-07,396.5635376
2021-06-08,396.6480713
2021-06-09,396.0562439
2021-06-10,397.8972778
2021-06-11,398.5548401
2021-06-14,399.4472656
2021-06-15,398.7145386
2021-06-16,396.4884033
2021-06-17,396.3568726
2021-06-18,391.0097961
2021-06-21,396.6074829
2021-06-22,398.7278748
2021-06-23,398.247345
2021-06-24,400.6032104
2021-06-25,402.0261841
2021-06-28,402.8365784
2021-06-29,403.0534058
2021-06-30,403.3925781
2021-07-01,405.6260071
2021-07-02,408.7264709
2021-07-06,407.9820251
2021-07-07,409.4237976
2021-07-08,406.0877686
2021-07-09,410.42276
2021-07-12,411.8928223
2021-07-13,410.488739
2021-07-14,411.1012268
2021-07-15,409.697113
2021-07-16,406.4836121
2021-07-19,400.4806824
2021-07-20,406.2197266
2021-07-21,409.508667
2021-07-22,410.3662415
2021-07-23,414.5880432
2021-07-26,415.6058044
2021-07-27,413.7116089
2021-07-28,413.5420227
2021-07-29,415.2570496
2021-07-30,413.240448
2021-08-02,412.3734436
2021-08-03,415.7282715
2021-08-04,413.6833496
2021-08-05,416.3031921
2021-08-06,416.9910583
2021-08-09,416.6518555
2021-08-10,417.170166
2021-08-11,418.2067261
2021-08-12,419.4601135
2021-08-13,420.2234802
2021-08-16,421.2128906
2021-08-17,418.4518127
2021-08-18,413.8718872
2021-08-19,414.5126648
2021-08-20,417.8110046
2021-08-23,421.4861755
2021-08-24,422.155365
2021-08-25,423.0410767
2021-08-26,420.5438538
2021-08-27,424.303894
2021-08-30,426.1698303
2021-08-31,425.5384216
2021-09-01,425.7645569
2021-09-02,427.0745239
2021-09-03,426.9708862
2021-09-07,425.4441833
2021-09-08,424.9259338
2021-09-09,423.1070557
2021-09-10,419.7711487
2021-09-13,420.8453064
2021-09-14,418.5742798
2021-09-15,422.0705566
2021-09-16,421.4013977
2021-09-17,417.2965088
2021-09-20,410.3384094
2021-09-21,409.9508362
2021-09-22,413.9497681
2021-09-23,418.979248
2021-09-24,419.6694641
2021-09-27,418.4688416
2021-09-28,410.0358887
2021-09-29,410.7259827
2021-09-30,405.7060242
2021-10-01,410.5274963
2021-10-04,405.2333374
2021-10-05,409.4497681
2021-10-06,411.1514282
2021-10-07,414.7061157
2021-10-08,413.9497681
2021-10-11,410.9529114
2021-10-12,409.9413757
2021-10-13,411.4161682
2021-10-14,418.3364258
2021-10-15,421.5223694
2021-10-18,422.7703247
2021-10-19,426.0319214
2021-10-20,427.7053528
2021-10-21,428.8208008
2021-10-22,428.3764954
2021-10-25,430.6737976
2021-10-26,431.0614014
2021-10-27,429.1517029
2021-10-28,433.2925415
2021-10-29,434.1717529
2021-11-01,434.9186707
2021-11-02,436.677124
2021-11-03,439.3431702
2021-11-04,441.4134827
2021-11-05,442.9450378
2021-11-08,443.3232422
2021-11-09,441.8578186
2021-11-10,438.3031616
2021-11-11,438.4449158
2021-11-12,441.7538452
2021-11-15,441.9050903
2021-11-16,443.6540527
2021-11-17,442.5763245
2021-11-18,444.0794678
2021-11-19,443.2854004
2021-11-22,442.0374451
2021-11-23,442.6236267
2021-11-24,443.8053589
2021-11-26,433.9071045
2021-11-29,439.2296143
2021-11-30,430.6832886
2021-12-01,425.8996277
2021-12-02,432.4227905
2021-12-03,428.6600952
2021-12-06,433.7368164
2021-12-07,442.7086792
2021-12-08,443.8809204
2021-12-09,440.8840942
2021-12-10,445.0343628
2021-12-13,441.092041
2021-12-14,438.0573425
2021-12-15,444.9020081
2021-12-16,440.9786072
2021-12-17,436.2853394
2021-12-20,431.6461182
2021-12-21,439.3117065
2021-12-22,443.7043457
2021-12-23,446.4650269
2021-12-27,452.7835083
2021-12-28,452.4134827
2021-12-29,452.9922485
2021-12-30,451.7398682
2021-12-31,450.6014099
2022-01-03,453.2104492
2022-01-04,453.0585938
2022-01-05,444.3589172
2022-01-06,443.9414673
2022-01-07,442.1863403
2022-01-10,441.6361389
2022-01-11,445.6586609
2022-01-12,446.8635254
2022-01-13,440.7063599
2022-01-14,440.8866577
2022-01-18,433.0786438
2022-01-19,428.5817871
2022-01-20,423.8381653
2022-01-21,415.5179138
2022-01-24,417.2825317
2022-01-25,412.1879883
2022-01-26,411.1538696
2022-01-27,409.1235962
2022-01-28,419.2843933
2022-01-31,426.8361511
2022-02-01,429.7202454
2022-02-02,433.8946228
2022-02-03,423.6958923
2022-02-04,425.6882629
2022-02-07,424.3220215
2022-02-08,427.8132935
2022-02-09,434.0748596
2022-02-10,426.2763672
2022-02-11,417.8707886
2022-02-14,416.5046082
2022-02-15,423.2215271
2022-02-16,423.6958923
2022-02-17,414.6451721
2022-02-18,411.9603271
2022-02-22,407.5393066
2022-02-23,400.3101807
2022-02-24,406.3343811
2022-02-25,415.2997742
2022-02-28,414.2372131
2022-03-01,407.9281921
2022-03-02,415.4325867
2022-03-03,413.3643799
2022-03-04,410.0059204
2022-03-07,397.9193115
2022-03-08,394.9023743
2022-03-09,405.4901123
2022-03-10,403.6590576
2022-03-11,398.5265198
2022-03-14,395.6139832
2022-03-15,404.3136292
2022-03-16,413.2789612
2022-03-17,418.4494934
2022-03-18,423.0326843
2022-03-21,422.9090271
2022-03-22,427.857605
2022-03-23,422.3475342
2022-03-24,428.7141113
2022-03-25,430.8078003
2022-03-28,433.8721313
2022-03-29,439.239502
2022-03-30,436.5272522
2022-03-31,429.8085022
2022-04-01,431.0267029
2022-04-04,434.7191162
2022-04-05,429.2279968
2022-04-06,424.9360046
2022-04-07,427.0772095
2022-04-08,425.9353333
2022-04-11,418.6550598
2022-04-12,417.1038818
2022-04-13,421.8811646
2022-04-14,416.6280212
2022-04-18,416.7993164
2022-04-19,423.5275574
2022-04-20,423.2135315
2022-04-21,416.8849792
2022-04-22,405.4460144
2022-04-25,407.7966003
2022-04-26,395.9864502
2022-04-27,397.0999146
2022-04-28,407.1303711
2022-04-29,392.0847168
2022-05-02,394.4447632
2022-05-03,396.2528992
2022-05-04,408.3200378
2022-05-05,393.8071594
2022-05-06,391.456604
2022-05-09,378.9232178
2022-05-10,379.798645
2022-05-11,373.7651672
2022-05-12,373.3749695
2022-05-13,382.3015442
2022-05-16,380.7503662
2022-05-17,388.582489
2022-05-18,372.9181519
2022-05-19,370.6341248
2022-05-20,370.79599
2022-05-23,377.7335815
2022-05-24,374.8500977
2022-05-25,378.1618652
2022-05-26,385.7179871
2022-05-27,395.1870422
2022-05-31,392.9697266
2022-06-01,389.7911072
2022-06-02,397.2141113
2022-06-03,390.6952209
2022-06-06,391.8847961
2022-06-07,395.6438293
2022-06-08,391.3423462
2022-06-09,382.0351257
2022-06-10,370.9577637
2022-06-13,356.8731689
2022-06-14,355.7977905
2022-06-15,360.8702087
2022-06-16,348.9268188
2022-06-17,349.6789551
2022-06-21,358.4816895
2022-06-22,357.8317871
2022-06-23,361.3394165
2022-06-24,372.8277893
2022-06-27,371.403656
2022-06-28,363.8149109
2022-06-29,363.5185547
2022-06-30,360.5652466
2022-07-01,364.3787842
2022-07-05,365.0669556
2022-07-06,366.2998962
2022-07-07,371.7860107
2022-07-08,371.4801941
2022-07-11,367.2365417
2022-07-12,363.986908
2022-07-13,362.0753479
2022-07-14,361.1960144
2022-07-15,368.0967407
2022-07-18,365.0574341
2022-07-19,374.920929
2022-07-20,377.3103638
2022-07-21,381.1525879
2022-07-22,377.6162415
2022-07-25,378.0750122
2022-07-26,373.6019592
2022-07-27,383.3031006
2022-07-28,388.1106567
2022-07-29,393.7688599
2022-08-01,392.6027222
2022-08-02,390.0126953
2022-08-03,396.1200256
2022-08-04,395.8523254
2022-08-05,395.1833801
2022-08-08,394.7245178
2022-08-09,393.1571045
2022-08-10,401.4149475
2022-08-11,401.4149475
2022-08-12,408.2105103
2022-08-15,409.8926697
2022-08-16,410.6955566
2022-08-17,407.7804565
2022-08-18,408.9655762
2022-08-19,403.4699097
2022-08-22,395.068634
2022-08-23,394.112854
2022-08-24,395.3745422
2022-08-25,400.9562378
2022-08-26,387.3841858
2022-08-29,384.8227234
2022-08-30,380.5982666
2022-08-31,377.702301
2022-09-01,378.8874207
2022-09-02,374.8922424
2022-09-06,373.4777222
2022-09-07,380.1872559
2022-09-08,382.6723633
2022-09-09,388.617157
2022-09-12,392.7939148
2022-09-13,375.7142944
2022-09-14,377.1479492
2022-09-15,372.8660278
2022-09-16,370.0215149
2022-09-19,372.8909607
2022-09-20,368.6107178
2022-09-21,362.1807556
2022-09-22,359.1384888
2022-09-23,353.1212158
2022-09-26,349.6278687
2022-09-27,348.7353516
2022-09-28,355.597229
2022-09-29,348.1691895
2022-09-30,342.7852173
2022-10-03,351.8351746
2022-10-04,362.7373047
2022-10-05,361.8928223
2022-10-06,358.1596375
2022-10-07,348.1691895
2022-10-10,345.5108032
2022-10-11,343.3226013
2022-10-12,342.1901855
2022-10-13,351.2209778
2022-10-14,343.2170715
2022-10-17,352.0367126
2022-10-18,356.1730652
2022-10-19,353.6490173
2022-10-20,350.6835327
2022-10-21,359.2056885
2022-10-24,363.6011658
2022-10-25,369.4073181
2022-10-26,366.624115
2022-10-27,364.6664124
2022-10-28,373.3420105
2022-10-31,370.6453247
2022-11-01,369.0233154
2022-11-02,359.7622375
2022-11-03,356.0578918
2022-11-04,361.1826172
2022-11-07,364.6376038
2022-11-08,366.6049194
2022-11-09,359.052124
2022-11-10,378.7835388
2022-11-11,382.449585
2022-11-14,379.1961975
2022-11-15,382.4303589
2022-11-16,379.5129395
2022-11-17,378.3516235
2022-11-18,380.0694885
2022-11-21,378.687561
2022-11-22,383.7835388
2022-11-23,386.2019958
2022-11-25,386.1156006
2022-11-28,379.9544067
2022-11-29,379.3018188
2022-11-30,391.25
2022-12-01,390.9621582
2022-12-02,390.5111084
2022-12-05,383.486084
2022-12-06,377.9581604
2022-12-07,377.3152161
2022-12-08,380.2710876
2022-12-09,377.4303589
2022-12-12,382.8717957
2022-12-13,385.7701721
2022-12-14,383.3037415
2022-12-15,373.9274292
2022-12-16,369.5128174
2022-12-19,366.3794556
2022-12-20,366.8808594
2022-12-21,372.3665466
2022-12-22,367.0543518
2022-12-23,369.1657104
2022-12-27,367.7099609
2022-12-28,363.1401367
2022-12-29,369.6766968
2022-12-30,368.7030029
2023-01-03,367.1507263
2023-01-04,369.9852905
2023-01-05,365.7624817
2023-01-06,374.1502075
2023-01-09,373.9380493
2023-01-10,376.5604248
2023-01-11,381.3230896
2023-01-12,382.7114563
2023-01-13,384.1961975
2023-01-17,383.4923706
2023-01-18,377.4377747
2023-01-19,374.6900635
2023-01-20,381.6701965
2023-01-23,386.2497253
2023-01-24,385.8352051
2023-01-25,385.9797668
2023-01-26,390.2218018
2023-01-27,391.1184387
2023-01-30,386.2111206
2023-01-31,391.889679
2023-02-01,396.0546265
2023-02-02,401.8200073
2023-02-03,397.5490112
2023-02-06,395.1194763
2023-02-07,400.2870483
2023-02-08,395.9100342
2023-02-09,392.4777527
2023-02-10,393.3937378
2023-02-13,398.0118103
2023-02-14,397.8286438
2023-02-15,399.1205139
2023-02-16,393.625061
2023-02-17,392.6417542
2023-02-21,384.7649536
2023-02-22,384.2347412
2023-02-23,386.278595
2023-02-24,382.1522522
2023-02-27,383.4537659
2023-02-28,382.0365906
2023-03-01,380.5710754
2023-03-02,383.5309143
2023-03-03,389.6818848
2023-03-06,389.9518738
2023-03-07,383.9743958
2023-03-08,384.6011047
2023-03-09,377.505249
2023-03-10,372.0581055
2023-03-13,371.527832
2023-03-14,377.6691589
2023-03-15,375.3070984
2023-03-16,381.8919678
2023-03-17,377.4265747
2023-03-20,381.0557251
2023-03-21,386.0592651
2023-03-22,379.478241
2023-03-23,380.5041809
2023-03-24,383.0010376
2023-03-27,383.7171936
2023-03-28,382.8558655
2023-03-29,388.4206543
2023-03-30,390.6949463
2023-03-31,396.2015991
2023-04-03,397.7113647
2023-04-04,395.5048218
2023-04-05,394.4692383
2023-04-06,396.0080566
2023-04-10,396.4145508
2023-04-11,396.5210266
2023-04-12,394.9047546
2023-04-13,400.150177
2023-04-14,399.1727295
2023-04-17,400.605072
2023-04-18,400.8663635
2023-04-19,400.7986145
2023-04-20,398.6114502
2023-04-21,398.9211121
2023-04-24,399.3372498
2023-04-25,392.9982605
2023-04-26,391.3336487
2023-04-27,399.1242981
2023-04-28,402.5310059
2023-05-01,402.1244812
2023-05-02,397.60495
2023-05-03,394.8757935
2023-05-04,392.0788574
2023-05-05,399.3372498
2023-05-08,399.4437256
2023-05-09,397.6920471
2023-05-10,399.5501404
2023-05-11,398.853363
2023-05-12,398.3307495
2023-05-15,399.7049866
2023-05-16,397.0339355
2023-05-17,401.8535156
2023-05-18,405.7246399
2023-05-19,405.1342468
2023-05-22,405.2987976
2023-05-23,400.7501831
2023-05-24,397.8468323
2023-05-25,401.2921753
2023-05-26,406.4891968
2023-05-30,406.6440735
2023-05-31,404.3890991
2023-06-01,408.2312012
2023-06-02,414.1347046
2023-06-05,413.3411255
2023-06-06,414.2411499
2023-06-07,412.8088684
2023-06-08,415.3056946
2023-06-09,416.0509338
2023-06-12,419.8252563
2023-06-13,422.5931091
2023-06-14,423.0963745
2023-06-15,428.3417969
2023-06-16,426.8827515
2023-06-20,424.6679993
2023-06-21,422.4921265
2023-06-22,424.0172119
2023-06-23,420.8115845
2023-06-26,419.0922852
2023-06-27,423.6869507
2023-06-28,423.9006958
2023-06-29,425.5713806
2023-06-30,430.5934448
2023-07-03,431.0888672
2023-07-05,430.4477234
2023-07-06,427.0769958
2023-07-07,425.9987488
2023-07-10,427.0769958
2023-07-11,429.7969055
2023-07-12,433.2549438
2023-07-13,436.6936646
2023-07-14,436.4216919
2023-07-17,437.9370728
2023-07-18,441.1911621
2023-07-19,442.1723022
2023-07-20,439.2387085
2023-07-21,439.2387085
2023-07-24,441.2008972
2023-07-25,442.405426
2023-07-26,442.4734497
2023-07-27,439.5398254
2023-07-28,443.8430481
2023-07-31,444.6882019
2023-08-01,443.4156494
2023-08-02,437.247345
2023-08-03,435.9942932
2023-08-04,434.0224304
2023-08-07,437.8107605
2023-08-08,435.9068909
2023-08-09,432.9927368
2023-08-10,433.1481628
2023-08-11,432.8955994
2023-08-14,435.2851868
2023-08-15,430.2146301
2023-08-16,427.0576172
2023-08-17,423.8035583
2023-08-18,424.0075073
2023-08-21,426.7661743
2023-08-22,425.6102905
2023-08-23,430.3506165
2023-08-24,424.3863525
2023-08-25,427.3781433
2023-08-28,430.0883179
2023-08-29,436.3051453
2023-08-30,438.1022034
2023-08-31,437.4611206
2023-09-01,438.2770081
2023-09-05,436.382843
2023-09-06,433.4492798
2023-09-07,432.1184692
2023-09-08,432.7693176
2023-09-11,435.615509
2023-09-12,433.2258606
2023-09-13,433.7310486
2023-09-14,437.4707947
2023-09-15,432.2000122
2023-09-18,432.4534912
2023-09-19,431.5566711
2023-09-20,427.5892029
2023-09-21,420.5218811
2023-09-22,419.5762634
2023-09-25,421.3406982
2023-09-26,415.1506653
2023-09-27,415.3163757
2023-09-28,417.7240906
2023-09-29,416.7103271
2023-10-02,416.5446472
2023-10-03,410.968689
2023-10-04,413.9613953
2023-10-05,413.8053894
2023-10-06,418.7184143
2023-10-09,421.3992004
2023-10-10,423.5924683
2023-10-11,425.3276367
2023-10-12,422.7345886
2023-10-13,420.6290588
2023-10-16,425.0546875
2023-10-17,425.0351868
2023-10-18,419.371582
2023-10-19,415.6867981
2023-10-20,410.5787964
2023-10-23,409.8671875
2023-10-24,412.9573364
2023-10-25,407.0305176
2023-10-26,402.1564636
2023-10-27,400.3335571
2023-10-30,405.1199036
2023-10-31,407.6641541
2023-11-01,412.0117798
2023-11-02,419.9077759
2023-11-03,423.738678
2023-11-06,424.713501
2023-11-07,425.9222412
2023-11-08,426.2342224
2023-11-09,422.9100952
2023-11-10,429.5095215
2023-11-13,429.1001282
2023-11-14,437.4249878
2023-11-15,438.3510742
2023-11-16,438.8872375
2023-11-17,439.4331055
2023-11-20,442.8156738
2023-11-21,441.8505859
2023-11-22,443.5565186
2023-11-24,443.8294067
2023-11-27,443.0301514
2023-11-28,443.4688416
2023-11-29,443.1568604
2023-11-30,444.9017334
2023-12-01,447.5337219
2023-12-04,445.1844482
2023-12-05,445.0967407
2023-12-06,443.3031006
2023-12-07,446.6856384
2023-12-08,448.6060486
2023-12-11,450.3509216
2023-12-12,452.4077148
2023-12-13,458.6465149
2023-12-14,460.1184692
2023-12-15,459.3609009
2023-12-18,461.9448547
2023-12-19,464.7538757
2023-12-20,458.3136597
2023-12-21,462.6593628
2023-12-22,463.5891418
2023-12-26,465.5466919
2023-12-27,466.3884277
2023-12-28,466.5645752
2023-12-29,465.2138977
2024-01-02,462.6104126
2024-01-03,458.8323975
2024-01-04,457.3544617
2024-01-05,457.9808655
2024-01-08,464.5189819
2024-01-09,463.8142395
2024-01-10,466.4374084
2024-01-11,466.231842
2024-01-12,466.5547791
2024-01-16,464.8419495
2024-01-17,462.2580261
2024-01-18,466.3688354
2024-01-19,472.1826477
2024-01-22,473.1809998
2024-01-23,474.5610352
2024-01-24,475.0798035
2024-01-25,477.6637268
2024-01-26,477.0569153
2024-01-29,480.8348694
2024-01-30,480.4630127
2024-01-31,472.6231384
2024-02-01,478.8088684
2024-02-02,483.8494873
2024-02-05,482.087677
2024-02-06,483.4873657
2024-02-07,487.5198364
2024-02-08,487.7351379
2024-02-09,490.5539551
2024-02-12,490.3386536
2024-02-13,483.5852051
2024-02-14,487.9798584
2024-02-15,491.3467712
2024-02-16,488.8999023
2024-02-20,486.208252
2024-02-21,486.6487427
2024-02-22,496.7201233
2024-02-23,497.0627441
2024-02-26,495.2421875
2024-02-27,496.1622314
2024-02-28,495.5065308
2024-02-29,497.2877808
2024-03-01,501.9564819
2024-03-04,501.4182129
2024-03-05,496.4069214
2024-03-06,498.9223328
2024-03-07,503.8748779
2024-03-08,500.8505249
2024-03-11,500.4198608
2024-03-12,505.803009
2024-03-13,505.0101929
2024-03-14,504.0119324
2024-03-15,500.5510559
2024-03-18,503.5259094
2024-03-19,506.3240967
2024-03-20,511.0072021
2024-03-21,512.6960449
2024-03-22,511.723938
2024-03-25,510.3101807
2024-03-26,509.3676147
2024-03-27,513.6482544
2024-03-28,513.5501099
2024-04-01,512.6566772
2024-04-02,509.3970947
2024-04-03,509.9566956
2024-04-04,503.7321167
2024-04-05,508.9945679
2024-04-08,509.2792664
2024-04-09,509.8683167
2024-04-10,504.76297
2024-04-11,508.5723572
2024-04-12,501.5525208
2024-04-15,495.2690125
2024-04-16,494.3657227
2024-04-17,491.4399414
2024-04-18,490.4287109
2024-04-19,486.1480408
